1.40092	1.14373	0.783956	0.937728
0.613144	1.76082	0.9631	0.890293
0.689164	1.59648	0.848657	1.09421
0.999797	0.0969551	0.873596	1.05477
0.24944	0.434361	0.324653	1.07681
0.0862892	0.63177	1.16476	1.08365
0.942038	2.27348	1.68889	0.956848
0.450037	0.533905	0.413567	1.11963
0.208836	1.78797	0.957583	1.17132
0.426289	1.56827	1.08758	0.916407
0.659307	0.734383	0.664059	0.878231
1.35331	0.858494	1.80813	1.02912
1.25285	1.62295	0.830285	0.987257
1.63748	0.436482	1.07767	0.955201
1.13042	0.130099	1.03918	0.957019
0.26766	0.597091	0.396939	1.03873
0.00858331	1.00635	0.742678	1.02215
0.440653	1.26384	1.42761	0.99065
1.44679	0.748048	0.99371	0.791612
1.5929	1.76825	0.881183	1.07734
1.68546	0.597291	1.34398	1.01707
2.38632	2.05761	0.411026	0.972895
0.543934	0.348694	0.762871	1.03817
1.52428	0.221147	0.983603	1.01656
1.26537	1.1185	0.832813	1.00125
0.585706	1.13381	0.940965	1.23532
1.51322	1.11808	0.651152	0.989796
0.51366	0.700196	1.16595	0.903328
1.40541	1.53505	1.09431	0.97518
0.944507	2.14292	1.08008	0.9869
2.118	0.586388	1.5226	1.09484
0.614221	0.609992	0.523426	0.996122
0.053364	0.603434	1.17543	1.02117
0.315915	0.731104	0.869619	0.917111
0.894329	0.918874	0.577548	1.00793
1.76936	0.878858	1.15938	1.08896
0.981272	0.452575	0.748045	1.03764
0.013758	0.855603	0.787533	0.918713
3.74026	0.928892	1.13261	1.12856
0.00198745	1.04013	0.821014	1.09292
1.20936	1.44688	1.35359	0.989216
0.167175	1.56539	1.53657	0.888512
2.5506	0.794526	0.624442	1.05726
0.145995	2.38337	0.945789	0.923373
2.84067	2.04765	1.26232	0.791734
1.62489	1.54055	1.4538	0.886461
3.86042	3.42091	1.10686	1.03227
0.0692845	1.03219	1.49631	0.961357
0.383883	1.78126	0.921398	1.07214
2.39709	1.83214	1.92302	1.05105
0.621335	0.619753	1.17791	0.902523
0.0570725	1.59123	1.07946	0.917027
2.75992	2.61871	0.506606	1.01336
0.346817	0.55524	0.859077	0.981742
3.9116	0.696462	1.60911	1.11142
1.9046	0.365077	1.02646	1.0306
