-0.075951	-0.813414	-0.289296	-0.0345007
3.71534	-1.36236	0.37899	4.09716
-27.0461	-10.2015	21.1189	0.15389
0.629204	0.213483	-0.9275	0.908244
1.21272	0.586314	2.71243	-0.987921
-1.18244	-1.93961	13.6846	0.2367
0.0733195	-0.12778	-0.515487	-0.572009
-0.825953	-1.05176	-3.48864	-25.1684
-1.90601	-1.3999	-16.1658	-7.18738
-0.614296	0.222732	1.85116	-11.3615
-0.734795	0.627989	-0.967383	-0.401369
0.323345	1.96789	0.751897	-0.960264
1.85689	23.5702	-0.207935	-1.80104
-0.878287	-1.71681	0.868958	3.10314
0.0998829	1.81082	-1.93737	-4.08242
0.808479	0.565056	0.51249	-0.104131
5.88904	0.670592	-0.245165	-0.702964
0.640509	-0.257967	0.293877	1.4843
0.478853	2.27728	-17.5679	-3.08153
1.66434	4.89034	-0.933864	-5.52933
4.50242	9.66986	-0.0631211	-0.371067
-4.55271	-1.69528	0.35725	0.586907
-0.519033	0.2932	0.446803	-8.38454
-0.288444	-2.21354	-0.887397	1.86937
-0.771231	1.05169	2.63148	0.0043901
0.954758	-6.72144	-1.49902	70.4524
-1.02777	0.975685	0.639755	0.765153
1.79481	-0.435321	3.10873	-0.432768
-1.76832	-0.57119	-0.188781	0.113485
4.72617	-2.96058	8.69047	2.02528
-3.74213	-2.85075	0.429931	1.56673
0.74039	0.63246	-0.984606	-0.839753
2.93892	0.440123	2.18582	-0.208703
2.18208	1.22299	2.12757	0.711892
4.48749	-14.5948	-2.46622	-0.489587
11.8496	0.314927	-3.73418	-0.670311
0.222679	-0.415046	-2.0001	1.12896
-0.603134	-0.526063	-0.155242	0.0063919
-2.94536	0.58458	3.34311	-1.42018
-0.860215	-12.2567	0.162307	-3.323
0.438612	-0.261904	0.687953	-0.905368
-0.347486	-2.24399	-0.292097	1.72286
-1.20586	-1.7446	-1.39144	1.85613
-40.759	15.2722	1.66565	-0.405677
0.454943	-1.06729	-3.37647	-25.4293
0.673212	-64.3959	0.281651	-6.96118
-0.357609	-0.255923	-2.03526	-1.46352
-1.39332	-3.61068	0.855888	0.230698
27.1137	1.38557	2.8002	-0.40037
1.94523	0.696764	0.553006	-0.0664992
7.76625	-2.64311	-0.393293	-0.117565
-1.09336	0.267975	-1.04669	-0.221916
0.925868	7.80097	-0.632687	19.0562
0.437232	-0.662104	92.1877	-0.348258
1.22372	0.176452	-0.369621	-1.58699
-4.52313	14.2181	-1.33447	-0.806437
-6.74456	-0.112529	-0.194175	-0.322059
-1.13145	-1.07749	0.424236	0.0404278
1.93772	-0.595239	-16.3184	3.14957
0.427307	-0.478013	0.287611	-0.835994
-2.96604	-2.11323	-0.48897	-0.252514
-4.44928	-2.85402	0.565366	-0.222912
1.92067	0.0191973	-0.338185	-0.0802403
1.09829	-4.86875	1.398	0.0108575
1.40675	-0.499903	-944.334	-6.7966
12.9944	-1.77448	-0.0482078	2.14149
-0.606182	0.405105	-0.220755	0.287424
-32.2031	0.808354	-0.0428755	0.117774
0.0641901	0.413	3.79506	1.69339
0.532878	-2.94236	-0.472515	-0.893779
0.15439	0.0174974	-0.614874	0.515184
1.21687	0.668642	-1.2837	-0.0901486
-0.442009	-1.10351	11.1552	2.78496
-6.80661	195.361	2.60456	-0.187211
0.11297	2.40659	6298.37	2.98785
-14.7684	-1.32088	-0.24511	-1.77702
-0.57177	-0.194477	-0.09149	-0.627312
0.460932	1.63414	-2.24974	1.65236
0.340714	0.213722	-1.39459	-0.691597
2.17848	-0.343408	-2.21911	-2.16324
-4.41965	-2.05424	-0.665617	1.08867
0.460643	0.807053	0.0447673	0.394631
1.12948	-0.139973	0.830063	0.47443
3.88373	0.0133738	-0.0435796	11.1608
-0.12666	4.14709	-9.44053	-0.398128
17.1745	-6.00649	5.08546	-3.03986
0.0348588	-0.193295	0.574118	1.41594
3.01044	-0.45677	2.16247	1.36013
1.71203	-5.46882	-2.29971	-704.569
2.78247	-5.16283	0.858029	0.860154
1.03333	-2.55713	-0.526661	0.095492
6.3938	-1.73846	0.579553	-0.128169
-3.74336	-0.797668	-9.1762	-1.84786
-1.56043	0.163064	0.102002	1.36236
0.165764	9.16248	1.52181	6.88714
0.757453	2.67705	-1.58984	1.48182
-0.929193	0.0468714	1.8316	1.63222
1.97377	-0.701178	-0.816978	0.26386
-0.319855	-3.00551	1.1243	-0.698671
-1.45348	1.80951	-0.370947	0.526833
0.141569	-0.647486	1.16367	-0.257063
1.15321	-4.51483	0.437396	0.376097
1.34651	1.67781	-0.320631	-0.797206
-0.0531837	0.871702	0.0829762	-1.21
4.84735	-0.17304	-1.59084	4.93824
0.659616	-6.24006	0.709223	-0.435718
-1.27831	1.66955	4.23617	-1.22213
-0.584178	-0.270114	1.34153	-5.04875
-0.097546	0.329823	4.60205	1.22728
-5.16097	11.5856	2.02218	0.446539
-4.03562	-1.27546	-1.59335	-1.39758
-1.52399	-46.7281	-10.7654	-1.27074
-62.0349	0.912418	0.459142	-3.71479
2.94573	1.23491	-1.06582	0.384269
-0.0792453	4.39105	-0.206083	3.31606
2.32879	-0.122451	0.376117	-0.2708
0.440089	-4.47679	3.66722	0.0352304
-20.3826	-1.23774	-0.599656	1.37103
-0.998454	-49.3763	3.8172	3.09583
-1.9665	-0.119359	-0.131177	-0.293992
3.48405	2.0684	-0.26644	9.31867
4.15191	-11.0563	-0.269622	1.28991
0.163051	-1.1682	-0.421061	0.519357
0.675731	1.84824	-0.12565	1.2339
-0.824456	0.962819	-1.72884	72.7064
0.524309	-0.309176	1.86427	-2.4934
0.481157	0.0396045	-36.9588	-6.89803
0.537645	0.382717	0.563416	-1.68142
-0.671051	-0.477071	-1.43668	-0.508159
-1.92919	-1.33748	-26.2353	2.24567
